"","to","from","movers","date","fr_pat","to_pat","fr_users","to_users"
"490","51007","51520",0,2019-01-01,97,4,25038,18614
"491","51007","51001",0,2019-01-01,1,4,46982,18614
"492","51007","51171",0,2019-01-01,82,4,70180,18614
"493","51007","51185",0,2019-01-01,89,4,66906,18614
"494","51007","51111",92,2019-01-01,55,4,20351,18614
"495","51007","51735",0,2019-01-01,122,4,20849,18614
"496","51007","51179",28,2019-01-01,86,4,227335,18614
"497","51007","51197",0,2019-01-01,94,4,47549,18614
"498","51007","51037",42,2019-01-01,20,4,21475,18614
"499","51007","51720",0,2019-01-01,120,4,6050,18614
"500","51007","51007",15250,2019-01-01,4,4,22500,18614
"501","51007","51161",0,2019-01-01,77,4,173951,18614
"502","51007","51091",0,2019-01-01,45,4,2025,18614
"503","51007","51830",0,2019-01-01,132,4,21163,18614
"504","51007","51820",0,2019-01-01,131,4,34029,18614
"505","51007","51073",0,2019-01-01,36,4,62095,18614
"506","51007","51059",64,2019-01-01,29,4,1763382,18614
"507","51007","51139",0,2019-01-01,67,4,40673,18614
"508","51007","51740",0,2019-01-01,123,4,161186,18614
"509","51007","51011",0,2019-01-01,6,4,29404,18614
"510","51007","51051",0,2019-01-01,26,4,24349,18614
"511","51007","51620",0,2019-01-01,107,4,12464,18614
"512","51007","51081",0,2019-01-01,40,4,18707,18614
"513","51007","51678",0,2019-01-01,113,4,11226,18614
"514","51007","51093",0,2019-01-01,46,4,60681,18614
"515","51007","51600",0,2019-01-01,105,4,33021,18614
"516","51007","51580",0,2019-01-01,102,4,8712,18614
"517","51007","51117",16,2019-01-01,58,4,48003,18614
"518","51007","51700",18,2019-01-01,118,4,300145,18614
"519","51007","51097",0,2019-01-01,48,4,11873,18614
"520","51007","51683",21,2019-01-01,115,4,66164,18614
"521","51007","51570",0,2019-01-01,101,4,33302,18614
"522","51007","51057",0,2019-01-01,28,4,19001,18614
"523","51007","51079",17,2019-01-01,39,4,30089,18614
"524","51007","51610",0,2019-01-01,106,4,18212,18614
"525","51007","51083",38,2019-01-01,41,4,58170,18614
"526","51007","51680",31,2019-01-01,114,4,117483,18614
"527","51007","51115",0,2019-01-01,57,4,13186,18614
"528","51007","51107",58,2019-01-01,53,4,580113,18614
"529","51007","51087",125,2019-01-01,43,4,558046,18614
"530","51007","51169",0,2019-01-01,81,4,28701,18614
"531","51007","51053",109,2019-01-01,27,4,50342,18614
"532","51007","51730",0,2019-01-01,121,4,49745,18614
"533","51009","51043",0,2019-01-01,22,5,22764,54810
"534","51009","51033",0,2019-01-01,17,5,50376,54810
"535","51009","51143",64,2019-01-01,69,5,117603,54810
"536","51009","51015",47,2019-01-01,8,5,128468,54810
"537","51009","51019",942,2019-01-01,10,5,135376,54810
"538","51009","51045",0,2019-01-01,23,5,8129,54810
"539","51009","51073",14,2019-01-01,36,5,62095,54810
"540","51009","51135",22,2019-01-01,65,5,24627,54810
"541","51009","51049",0,2019-01-01,25,5,15453,54810
"542","51009","51007",31,2019-01-01,4,5,22500,54810
"543","51009","51147",137,2019-01-01,71,5,39815,54810
"544","51009","51005",0,2019-01-01,3,5,24296,54810
"545","51009","51017",0,2019-01-01,9,5,6549,54810
"546","51009","51029",114,2019-01-01,15,5,28349,54810
"547","51009","51047",0,2019-01-01,24,5,78830,54810
"548","51009","51630",56,2019-01-01,108,5,44534,54810
"549","51009","51041",28,2019-01-01,21,5,584264,54810
"550","51009","51009",43539,2019-01-01,5,5,58598,54810
"551","51009","51023",130,2019-01-01,12,5,58981,54810
"552","51009","51840",0,2019-01-01,133,5,41272,54810
"553","51009","51021",0,2019-01-01,11,5,9754,54810
"554","51009","51540",126,2019-01-01,99,5,68209,54810
"555","51009","51131",0,2019-01-01,63,5,16552,54810
"556","51009","51530",70,2019-01-01,98,5,10410,54810
"557","51009","51127",0,2019-01-01,62,5,35250,54810
"558","51009","51173",0,2019-01-01,83,5,50469,54810
"559","51009","51141",0,2019-01-01,68,5,29110,54810
"560","51009","51101",0,2019-01-01,50,5,28523,54810
"561","51009","51013",0,2019-01-01,7,5,302943,54810
"562","51009","51027",0,2019-01-01,14,5,34563,54810
"563","51009","51155",49,2019-01-01,74,5,57623,54810
"564","51009","51137",0,2019-01-01,66,5,56203,54810
"565","51009","51095",0,2019-01-01,47,5,109104,54810
"566","51009","51067",50,2019-01-01,33,5,96126,54810
"567","51009","51149",0,2019-01-01,72,5,63575,54810
"568","51009","51035",0,2019-01-01,18,5,45489,54810
"569","51009","51079",0,2019-01-01,39,5,30089,54810
"570","51009","51145",81,2019-01-01,70,5,49855,54810
"571","51009","51191",47,2019-01-01,91,5,87011,54810
"572","51009","51031",1746,2019-01-01,16,5,101999,54810
"573","51009","51171",0,2019-01-01,82,5,70180,54810
"574","51009","51001",17,2019-01-01,1,5,46982,54810
"575","51009","51059",21,2019-01-01,29,5,1763382,54810
"576","51009","51099",14,2019-01-01,49,5,40754,54810
"577","51009","51085",37,2019-01-01,42,5,185889,54810
"578","51009","51011",369,2019-01-01,6,5,29404,54810
"579","51009","51037",42,2019-01-01,20,5,21475,54810
"580","51009","51133",0,2019-01-01,64,5,17739,54810
"581","51009","51036",0,2019-01-01,19,5,10204,54810
"582","51009","51760",130,2019-01-01,125,5,354947,54810
"583","51009","51600",0,2019-01-01,105,5,33021,54810
"584","51009","51520",0,2019-01-01,97,5,25038,54810
"585","51009","51003",248,2019-01-01,2,5,156239,54810
"586","51009","51125",1687,2019-01-01,61,5,22989,54810
"587","51009","51640",0,2019-01-01,109,5,7278,54810
"588","51009","51139",0,2019-01-01,67,5,40673,54810
"589","51009","51183",0,2019-01-01,88,5,17885,54810
"590","51009","51181",0,2019-01-01,87,5,11331,54810
"591","51009","51025",0,2019-01-01,13,5,25288,54810
"592","51009","51195",0,2019-01-01,93,5,65949,54810
"593","51009","51081",0,2019-01-01,40,5,18707,54810
"594","51009","51119",0,2019-01-01,59,5,16430,54810
"595","51009","51175",18,2019-01-01,84,5,31773,54810
"596","51009","51093",0,2019-01-01,46,5,60681,54810
"597","51009","51063",17,2019-01-01,31,5,27190,54810
"598","51009","51077",0,2019-01-01,38,5,22261,54810
"599","51009","51187",0,2019-01-01,90,5,64982,54810
"600","51009","51510",0,2019-01-01,96,5,213087,54810
"601","51009","51185",0,2019-01-01,89,5,66906,54810
"602","51009","51121",71,2019-01-01,60,5,161239,54810
"603","51009","51580",31,2019-01-01,102,5,8712,54810
"604","51009","51057",0,2019-01-01,28,5,19001,54810
"605","51009","51153",16,2019-01-01,73,5,727098,54810
"606","51009","51083",38,2019-01-01,41,5,58170,54810
"607","51009","51177",15,2019-01-01,85,5,221513,54810
"608","51009","51065",0,2019-01-01,32,5,41315,54810
"609","51009","51670",0,2019-01-01,112,5,38762,54810
"610","51009","51103",0,2019-01-01,51,5,14049,54810
"611","51009","51595",0,2019-01-01,104,5,7929,54810
"612","51009","51061",16,2019-01-01,30,5,107514,54810
"613","51009","51089",16,2019-01-01,44,5,92093,54810
"614","51009","51810",0,2019-01-01,130,5,784792,54810
"615","51009","51750",0,2019-01-01,124,5,32409,54810
"616","51009","51069",0,2019-01-01,34,5,137274,54810
"617","51009","51790",16,2019-01-01,128,5,38974,54810
"618","51009","51165",45,2019-01-01,79,5,130193,54810
"619","51009","51179",0,2019-01-01,86,5,227335,54810
"620","51009","51620",0,2019-01-01,107,5,12464,54810
"621","51009","51193",0,2019-01-01,92,5,28073,54810
"622","51009","51163",105,2019-01-01,78,5,35665,54810
"623","51009","51105",0,2019-01-01,52,5,35683,54810
"624","51009","51161",155,2019-01-01,77,5,173951,54810
"625","51009","51660",47,2019-01-01,111,5,84786,54810
"626","51009","51157",22,2019-01-01,75,5,9162,54810
"627","51009","51087",71,2019-01-01,43,5,558046,54810
"628","51009","51650",0,2019-01-01,110,5,224693,54810
"629","51009","51169",0,2019-01-01,81,5,28701,54810
"630","51009","51097",0,2019-01-01,48,5,11873,54810
"631","51009","51167",0,2019-01-01,80,5,46676,54810
"632","51009","51197",0,2019-01-01,94,5,47549,54810
"633","51009","51730",0,2019-01-01,121,5,49745,54810
"634","51009","51051",0,2019-01-01,26,5,24349,54810
"635","51009","51775",26,2019-01-01,127,5,43358,54810
"636","51009","51107",58,2019-01-01,53,5,580113,54810
"637","51009","51710",41,2019-01-01,119,5,408163,54810
"638","51009","51091",0,2019-01-01,45,5,2025,54810
"639","51009","51159",113,2019-01-01,76,5,14532,54810
"640","51009","51117",0,2019-01-01,58,5,48003,54810
"641","51009","51700",36,2019-01-01,118,5,300145,54810
"642","51009","51113",0,2019-01-01,56,5,21001,54810
"643","51009","51800",32,2019-01-01,129,5,150156,54810
"644","51009","51199",14,2019-01-01,95,5,111883,54810
"645","51009","51685",0,2019-01-01,116,5,29141,54810
"646","51009","51683",43,2019-01-01,115,5,66164,54810
"647","51009","51680",3493,2019-01-01,114,5,117483,54810
"648","51009","51071",0,2019-01-01,35,5,27875,54810
"649","51009","51770",138,2019-01-01,126,5,158696,54810
"650","51009","51610",0,2019-01-01,106,5,18212,54810
"651","51009","51720",0,2019-01-01,120,5,6050,54810
"652","51009","51690",0,2019-01-01,117,5,22276,54810
"653","51009","51075",0,2019-01-01,37,5,36004,54810
"654","51009","51830",0,2019-01-01,132,5,21163,54810
"655","51009","51115",0,2019-01-01,57,5,13186,54810
"656","51009","51570",41,2019-01-01,101,5,33302,54810
"657","51009","51111",23,2019-01-01,55,5,20351,54810
"658","51009","51109",78,2019-01-01,54,5,55210,54810
"659","51009","51550",0,2019-01-01,100,5,404560,54810
"660","51009","51735",0,2019-01-01,122,5,20849,54810
"661","51009","51590",19,2019-01-01,103,5,68488,54810
"662","51009","51678",62,2019-01-01,113,5,11226,54810
"663","51009","51053",0,2019-01-01,27,5,50342,54810
"664","51009","51740",19,2019-01-01,123,5,161186,54810
"665","51009","51820",17,2019-01-01,131,5,34029,54810
"666","51011","51147",765,2019-01-01,71,6,39815,27708
"667","51011","51009",356,2019-01-01,5,6,58598,27708
"668","51011","51049",24,2019-01-01,25,6,15453,27708
"669","51011","51173",0,2019-01-01,83,6,50469,27708
"670","51011","51191",31,2019-01-01,91,6,87011,27708
"671","51011","51015",0,2019-01-01,8,6,128468,27708
"672","51011","51135",44,2019-01-01,65,6,24627,27708
"673","51011","51011",20959,2019-01-01,6,6,29404,27708
"674","51011","51017",0,2019-01-01,9,6,6549,27708
"675","51011","51021",0,2019-01-01,11,6,9754,27708
"676","51011","51047",65,2019-01-01,24,6,78830,27708
"677","51011","51145",54,2019-01-01,70,6,49855,27708
"678","51011","51067",16,2019-01-01,33,6,96126,27708
"679","51011","51045",0,2019-01-01,23,6,8129,27708
"680","51011","51540",25,2019-01-01,99,6,68209,27708
"681","51011","51029",430,2019-01-01,15,6,28349,27708
"682","51011","51063",0,2019-01-01,31,6,27190,27708
"683","51011","51059",64,2019-01-01,29,6,1763382,27708
"684","51011","51043",0,2019-01-01,22,6,22764,27708
"685","51011","51137",0,2019-01-01,66,6,56203,27708
"686","51011","51153",16,2019-01-01,73,6,727098,27708
"687","51011","51037",875,2019-01-01,20,6,21475,27708
"688","51011","51036",0,2019-01-01,19,6,10204,27708
"689","51011","51149",49,2019-01-01,72,6,63575,27708
"690","51011","51007",15,2019-01-01,4,6,22500,27708
"691","51011","51093",28,2019-01-01,46,6,60681,27708
"692","51011","51530",17,2019-01-01,98,6,10410,27708
"693","51011","51143",16,2019-01-01,69,6,117603,27708
"694","51011","51141",0,2019-01-01,68,6,29110,27708
"695","51011","51013",0,2019-01-01,7,6,302943,27708
"696","51011","51139",0,2019-01-01,67,6,40673,27708
"697","51011","51027",0,2019-01-01,14,6,34563,27708
"698","51011","51155",0,2019-01-01,74,6,57623,27708
"699","51011","51085",12,2019-01-01,42,6,185889,27708
"700","51011","51023",0,2019-01-01,12,6,58981,27708
"701","51011","51095",0,2019-01-01,47,6,109104,27708
"702","51011","51133",0,2019-01-01,64,6,17739,27708
"703","51011","51079",0,2019-01-01,39,6,30089,27708
"704","51011","51760",21,2019-01-01,125,6,354947,27708
"705","51011","51175",0,2019-01-01,84,6,31773,27708
"706","51011","51187",0,2019-01-01,90,6,64982,27708
"707","51011","51003",0,2019-01-01,2,6,156239,27708
"708","51011","51101",0,2019-01-01,50,6,28523,27708
"709","51011","51001",0,2019-01-01,1,6,46982,27708
"710","51011","51115",0,2019-01-01,57,6,13186,27708
"711","51011","51041",85,2019-01-01,21,6,584264,27708
"712","51011","51181",0,2019-01-01,87,6,11331,27708
"713","51011","51025",0,2019-01-01,13,6,25288,27708
"714","51011","51197",0,2019-01-01,94,6,47549,27708
"715","51011","51195",0,2019-01-01,93,6,65949,27708
"716","51011","51081",0,2019-01-01,40,6,18707,27708
"717","51011","51019",464,2019-01-01,10,6,135376,27708
"718","51011","51678",62,2019-01-01,113,6,11226,27708
"719","51011","51033",0,2019-01-01,17,6,50376,27708
"720","51011","51061",16,2019-01-01,30,6,107514,27708
"721","51011","51171",28,2019-01-01,82,6,70180,27708
"722","51011","51031",1515,2019-01-01,16,6,101999,27708
"723","51011","51169",0,2019-01-01,81,6,28701,27708
"724","51011","51183",0,2019-01-01,88,6,17885,27708
"725","51011","51057",0,2019-01-01,28,6,19001,27708
"726","51011","51685",0,2019-01-01,116,6,29141,27708
"727","51011","51165",45,2019-01-01,79,6,130193,27708
"728","51011","51840",0,2019-01-01,133,6,41272,27708
"729","51011","51131",0,2019-01-01,63,6,16552,27708
"730","51011","51065",83,2019-01-01,32,6,41315,27708
"731","51011","51105",0,2019-01-01,52,6,35683,27708
"732","51011","51077",0,2019-01-01,38,6,22261,27708
"733","51011","51005",0,2019-01-01,3,6,24296,27708
"734","51011","51089",0,2019-01-01,44,6,92093,27708
"735","51011","51510",0,2019-01-01,96,6,213087,27708
"736","51011","51073",0,2019-01-01,36,6,62095,27708
"737","51011","51071",0,2019-01-01,35,6,27875,27708
"738","51011","51069",0,2019-01-01,34,6,137274,27708
"739","51011","51790",0,2019-01-01,128,6,38974,27708
"740","51011","51167",0,2019-01-01,80,6,46676,27708
"741","51011","51179",0,2019-01-01,86,6,227335,27708
"742","51011","51035",0,2019-01-01,18,6,45489,27708
"743","51011","51119",0,2019-01-01,59,6,16430,27708
"744","51011","51163",0,2019-01-01,78,6,35665,27708
"745","51011","51091",0,2019-01-01,45,6,2025,27708
"746","51011","51127",0,2019-01-01,62,6,35250,27708
"747","51011","51159",0,2019-01-01,76,6,14532,27708
"748","51011","51117",32,2019-01-01,58,6,48003,27708
"749","51011","51121",71,2019-01-01,60,6,161239,27708
"750","51011","51750",0,2019-01-01,124,6,32409,27708
"751","51011","51099",0,2019-01-01,49,6,40754,27708
"752","51011","51097",0,2019-01-01,48,6,11873,27708
"753","51011","51580",0,2019-01-01,102,6,8712,27708
"754","51011","51683",0,2019-01-01,115,6,66164,27708
"755","51011","51620",19,2019-01-01,107,6,12464,27708
"756","51011","51177",15,2019-01-01,85,6,221513,27708
"757","51011","51610",0,2019-01-01,106,6,18212,27708
"758","51011","51770",0,2019-01-01,126,6,158696,27708
"759","51011","51600",0,2019-01-01,105,6,33021,27708
"760","51011","51161",99,2019-01-01,77,6,173951,27708
"761","51011","51125",196,2019-01-01,61,6,22989,27708
"762","51011","51185",0,2019-01-01,89,6,66906,27708
"763","51011","51810",33,2019-01-01,130,6,784792,27708
"764","51011","51640",0,2019-01-01,109,6,7278,27708
"765","51011","51199",0,2019-01-01,95,6,111883,27708
"766","51011","51111",23,2019-01-01,55,6,20351,27708
"767","51011","51730",0,2019-01-01,121,6,49745,27708
"768","51011","51083",95,2019-01-01,41,6,58170,27708
"769","51011","51680",652,2019-01-01,114,6,117483,27708
"770","51011","51109",0,2019-01-01,54,6,55210,27708
"771","51011","51193",0,2019-01-01,92,6,28073,27708
"772","51011","51103",0,2019-01-01,51,6,14049,27708
"773","51011","51520",0,2019-01-01,97,6,25038,27708
"774","51011","51075",0,2019-01-01,37,6,36004,27708
"775","51011","51830",0,2019-01-01,132,6,21163,27708
"776","51011","51157",22,2019-01-01,75,6,9162,27708
"777","51011","51087",0,2019-01-01,43,6,558046,27708
"778","51011","51630",0,2019-01-01,108,6,44534,27708
"779","51011","51740",0,2019-01-01,123,6,161186,27708
"780","51011","51053",157,2019-01-01,27,6,50342,27708
"781","51011","51051",0,2019-01-01,26,6,24349,27708
"782","51011","51670",0,2019-01-01,112,6,38762,27708
"783","51011","51595",0,2019-01-01,104,6,7929,27708
"784","51011","51550",16,2019-01-01,100,6,404560,27708
"785","51011","51710",0,2019-01-01,119,6,408163,27708
"786","51011","51820",0,2019-01-01,131,6,34029,27708
"787","51011","51113",22,2019-01-01,56,6,21001,27708
"788","51011","51690",0,2019-01-01,117,6,22276,27708
"789","51011","51660",47,2019-01-01,111,6,84786,27708
"790","51011","51570",13,2019-01-01,101,6,33302,27708
"791","51011","51720",0,2019-01-01,120,6,6050,27708
"792","51011","51590",0,2019-01-01,103,6,68488,27708
"793","51011","51735",0,2019-01-01,122,6,20849,27708
"794","51011","51107",0,2019-01-01,53,6,580113,27708
"795","51011","51800",16,2019-01-01,129,6,150156,27708
"796","51011","51775",0,2019-01-01,127,6,43358,27708
"797","51011","51700",0,2019-01-01,118,6,300145,27708
"798","51011","51650",0,2019-01-01,110,6,224693,27708
"799","51013","51009",32,2019-01-01,5,7,58598,325076
"800","51013","51147",78,2019-01-01,71,7,39815,325076
"801","51013","51007",0,2019-01-01,4,7,22500,325076
"802","51013","51141",33,2019-01-01,68,7,29110,325076
"803","51013","51023",91,2019-01-01,12,7,58981,325076
"804","51013","51036",0,2019-01-01,19,7,10204,325076
"805","51013","51013",241377,2019-01-01,7,7,302943,325076
"806","51013","51041",1131,2019-01-01,21,7,584264,325076
"807","51013","51043",256,2019-01-01,22,7,22764,325076
"808","51013","51167",0,2019-01-01,80,7,46676,325076
"809","51013","51067",117,2019-01-01,33,7,96126,325076
"810","51013","51021",20,2019-01-01,11,7,9754,325076
"811","51013","51079",70,2019-01-01,39,7,30089,325076
"812","51013","51131",63,2019-01-01,63,7,16552,325076
"813","51013","51530",17,2019-01-01,98,7,10410,325076
"814","51013","51127",117,2019-01-01,62,7,35250,325076
"815","51013","51045",0,2019-01-01,23,7,8129,325076
"816","51013","51171",101,2019-01-01,82,7,70180,325076
"817","51013","51185",168,2019-01-01,89,7,66906,325076
"818","51013","51029",57,2019-01-01,15,7,28349,325076
"819","51013","51027",0,2019-01-01,14,7,34563,325076
"820","51013","51025",25,2019-01-01,13,7,25288,325076
"821","51013","51085",341,2019-01-01,42,7,185889,325076
"822","51013","51011",24,2019-01-01,6,7,29404,325076
"823","51013","51095",138,2019-01-01,47,7,109104,325076
"824","51013","51035",20,2019-01-01,18,7,45489,325076
"825","51013","51065",83,2019-01-01,32,7,41315,325076
"826","51013","51077",0,2019-01-01,38,7,22261,325076
"827","51013","51145",108,2019-01-01,70,7,49855,325076
"828","51013","51003",974,2019-01-01,2,7,156239,325076
"829","51013","51143",145,2019-01-01,69,7,117603,325076
"830","51013","51001",89,2019-01-01,1,7,46982,325076
"831","51013","51101",62,2019-01-01,50,7,28523,325076
"832","51013","51125",19,2019-01-01,61,7,22989,325076
"833","51013","51199",129,2019-01-01,95,7,111883,325076
"834","51013","51181",21,2019-01-01,87,7,11331,325076
"835","51013","51179",1420,2019-01-01,86,7,227335,325076
"836","51013","51165",300,2019-01-01,79,7,130193,325076
"837","51013","51680",217,2019-01-01,114,7,117483,325076
"838","51013","51149",136,2019-01-01,72,7,63575,325076
"839","51013","51093",144,2019-01-01,46,7,60681,325076
"840","51013","51600",710,2019-01-01,105,7,33021,325076
"841","51013","51520",0,2019-01-01,97,7,25038,325076
"842","51013","51159",0,2019-01-01,76,7,14532,325076
"843","51013","51173",0,2019-01-01,83,7,50469,325076
"844","51013","51017",0,2019-01-01,9,7,6549,325076
"845","51013","51139",48,2019-01-01,67,7,40673,325076
"846","51013","51015",111,2019-01-01,8,7,128468,325076
"847","51013","51580",0,2019-01-01,102,7,8712,325076
